Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
144.5439770745928,-0.02383645563737092,-1.785732487217854,-10.15485721635099
145.8814260275349,-0.02280818185843957,-1.794979578763016,-10.2009856364958
147.2312502432719,-0.02391474937283112,-1.801712585582213,-10.2489863751491
148.5935642287007,-0.02308370790504167,-1.811263697386271,-10.30340510808617
149.9684835502374,-0.02366973525424498,-1.819081666101884,-10.34928708496292
151.3561248436209,-0.02443843046068415,-1.827658839055726,-10.39401156441532
152.7566058238073,-0.02414743820781731,-1.835894129272678,-10.44766017680652
154.170045294956,-0.02364786106456672,-1.844999128504407,-10.49594160703205
155.5965631605075,-0.02333934549276825,-1.8527589180131,-10.55654671797653
157.0362804333553,-0.0238343774513781,-1.861274921458106,-10.5950321359642
158.4893192461114,-0.02299274481606911,-1.87090161612031,-10.64672325685143
159.955802861467,-0.02394564544277352,-1.879381069511222,-10.70030536629378
161.4358556826487,-0.02315102395985576,-1.889161976763094,-10.75363418832438
162.9296032639723,-0.0239838134021524,-1.895590504111203,-10.81375851211696
164.4371723214932,-0.02414475948327847,-1.906374376577372,-10.85562286260308
165.9586907437562,-0.02396209999150201,-1.915485566042967,-10.8922829136901
167.4942876026438,-0.02383031000914929,-1.924156476518593,-10.94302387699115
169.0440931643265,-0.02391093630618415,-1.934267938639469,-10.99678517174453
170.6082389003124,-0.02379471886194875,-1.941943298804351,-11.05625751113142
172.1868574986006,-0.02304540265321799,-1.953389324893513,-11.1021525811334
173.7800828749376,-0.02305745752050652,-1.962425658791035,-11.15015981435921
175.388050184176,-0.02188556690394077,-1.972218487117533,-11.19853656414057
177.0108958317422,-0.02338730944804817,-1.981480783076486,-11.26466871938447
178.648757485205,-0.02200257837035276,-1.990608573474785,-11.31074210287068
180.301774085957,-0.02336357858652048,-2.001066013970001,-11.36450066222399
181.9700858609983,-0.02353776509998846,-2.010465078530956,-11.41046565232955
183.6538343348347,-0.02287448998803779,-2.021437365444798,-11.45947948193024
185.353162341481,-0.02353681417165073,-2.029203733218817,-11.50235070319603
187.0682140365801,-0.02331287797323511,-2.039106393868476,-11.54990155877534
188.7991349096293,-0.02360521146696251,-2.049277963226769,-11.61428883986659
190.5460717963248,-0.02315835701504994,-2.060493564337972,-11.66097323185318
192.3091728910157,-0.02355197127807969,-2.070497379097049,-11.72192584227843
194.0885877592777,-0.02372838659857212,-2.081037586919358,-11.77132519030579
195.8844673505989,-0.02432023756734878,-2.090461157130725,-11.82433740028902
197.696964011186,-0.02503667477778434,-2.102172375596613,-11.86648580042053
199.5262314968879,-0.0236022422024831,-2.112153125629716,-11.92720582162325
201.3724249862388,-0.0236255612297365,-2.123317247805947,-11.97537031508215
203.2357010936221,-0.02326447627454033,-2.13403471890404,-12.0246246700018
205.1162178825565,-0.02382669429501464,-2.143693723846905,-12.08559113538843
207.0141348791041,-0.02563909173079358,-2.153931267164947,-12.14296166395593
208.9296130854039,-0.02387561544849505,-2.164805896331435,-12.19170009510744
210.8628149933289,-0.02293815194667534,-2.176596461653066,-12.23694188260993
212.8139045982711,-0.02222994945267309,-2.189496773517924,-12.29898915790903
214.7830474130533,-0.0231334479430422,-2.198708155148926,-12.34667478292204
216.7704104819694,-0.02528979922177422,-2.210578728754968,-12.39254896894104
218.7761623949552,-0.02318243025687528,-2.222526229920323,-12.44423981258419
220.8004733018899,-0.02395360219928808,-2.232487278695443,-12.49590001042161
222.8435149270303,-0.02410799551284853,-2.243253744166967,-12.55160414143398
224.905460583578,-0.02371334293116392,-2.254346648193934,-12.5991010895716
226.9864851883821,-0.02564921845355024,-2.265475261174631,-12.65411308431254
229.0867652767772,-0.02541542697001575,-2.278938999892808,-12.70246980588058
231.2064790175594,-0.02308473324672832,-2.290138887281152,-12.75092795996922
233.3458062281002,-0.02376615529017011,-2.302070486648113,-12.80565006439389
235.5049283896009,-0.02332069044162984,-2.313349311422191,-12.86259452251774
237.6840286624876,-0.02346429929489895,-2.325264670082673,-12.91300300397297
239.883291901949,-0.02420073518678809,-2.336361077883393,-12.96174310291057
242.1029046736178,-0.02400479325047301,-2.347755334066366,-13.02965790773678
244.3430552693971,-0.02385791110603287,-2.36119727266388,-13.07787704855625
246.6039337234339,-0.02377168899528741,-2.373709720742958,-13.12086590073855
248.885731828239,-0.02246513233162165,-2.385841374672331,-13.17957399205333
251.1886431509579,-0.02317146423075082,-2.397544556691227,-13.22922731968347
253.5128630497907,-0.02507325600427843,-2.410278910662295,-13.28838046131554
255.8585886905645,-0.02325169795624283,-2.422699188747838,-13.34334579061645
258.2260190634596,-0.0244679276067172,-2.432977676148506,-13.38582067820381
260.6153549998895,-0.02326964075638159,-2.448621368479204,-13.4338157537012
263.0267991895382,-0.02440072461106061,-2.459109032259653,-13.4869416968673
265.4605561975539,-0.02463244516610822,-2.470871657589518,-13.52924061600405
267.9168324819032,-0.02365423526030289,-2.484939828063205,-13.60538437705597
270.3958364108843,-0.02454183530170111,-2.497619303873636,-13.64802271454282
272.8977782808041,-0.0231975158003327,-2.513648047310093,-13.70515664153476
275.4228703338166,-0.02396275791686453,-2.523087338458471,-13.76436331159202
277.9713267759288,-0.02361270980100446,-2.538711981389809,-13.80276819912584
280.5433637951713,-0.02316737142796535,-2.549902140806608,-13.85189263370722
283.1391995799379,-0.02470668299232001,-2.563434843256114,-13.92448279953489
285.7590543374947,-0.02542828625826596,-2.574673650427066,-13.97268695597108
288.4031503126606,-0.02390873209768697,-2.590178504320765,-14.01074080412725
291.0717118066605,-0.02457789657801648,-2.601741969179902,-14.06742508542662
293.7649651961531,-0.0241675944739875,-2.615672385732097,-14.12257692512029
296.4831389524343,-0.02601416925705504,-2.629244139800342,-14.16729793129934
299.2264636608189,-0.02266848541276129,-2.646383024555865,-14.20650206161949
301.9951720402016,-0.02302426941228057,-2.658533914029143,-14.26960949107278
304.7894989627983,-0.02249924359325374,-2.672770776761551,-14.33517364781682
307.6096814740708,-0.02366659387694204,-2.686258827274883,-14.35358886674088
310.4559588128355,-0.02389621855908709,-2.69860815854086,-14.41543677386233
313.3285724315585,-0.02292938275700155,-2.712238076550806,-14.46632877405987
316.227766016838,-0.02260321180339304,-2.728455829645155,-14.51534139398674
319.1537855100761,-0.02333088565147527,-2.743548202304277,-14.58549740332787
322.1068791283435,-0.02270660092060483,-2.755558609586721,-14.62878909065725
325.0872973854343,-0.02339437834551579,-2.77021590277418,-14.67608563803827
328.0952931131191,-0.02386610834282826,-2.783048800429581,-14.7100452358034
331.1311214825911,-0.02405723110540204,-2.798771770330124,-14.77716257983614
334.1950400261143,-0.02579440823718607,-2.811580316975151,-14.82818128129045
337.2873086588689,-0.02413322977487448,-2.826368027324733,-14.86803770456004
340.4081897010009,-0.02182296161208299,-2.844285067562794,-14.91755368317979
343.5579478998746,-0.0220000013187525,-2.857139589486294,-14.96476499497709
346.7368504525317,-0.02300426999611601,-2.872029454125977,-15.00728692192018
349.9451670283573,-0.0230058076308982,-2.888332478289755,-15.0622402640798
353.183169791957,-0.02362656280176595,-2.900941520872611,-15.10924787151415
356.4511334262443,-0.02464682997036879,-2.912736953276412,-15.14589936846261
359.7493351557423,-0.02333033988109182,-2.932118554500236,-15.20800804258212
363.0780547701014,-0.02401453149675875,-2.945718710561391,-15.24979912701166
366.4375746478333,-0.02268870287762845,-2.962238654325912,-15.30610278058816
369.8281797802662,-0.02287775422617211,-2.977966449401682,-15.3526699137111
373.2501577957207,-0.02253630186302807,-2.99434952109717,-15.40532152303554
376.7037989839089,-0.0242395860287102,-3.008427648003981,-15.44817740654248
380.1893963205612,-0.02208276965707159,-3.023310716102115,-15.49921460186994
383.7072454922788,-0.02532200170014173,-3.038971965329913,-15.55565811841011
387.2576449216173,-0.02334829970244756,-3.053814309943375,-15.5770833630835
390.8408957924021,-0.02470113593671315,-3.067749609704435,-15.63597429936628
394.4573020752785,-0.02284533235864111,-3.086769033872714,-15.66846756905508
398.1071705534973,-0.0236987417180343,-3.101323030467126,-15.71895979410171
401.7908108489401,-0.02365664743527814,-3.118821273295599,-15.76130975809184
405.508535448384,-0.02476825457221001,-3.133369993827007,-15.80370132643178
409.260659730011,-0.02469350873867431,-3.146178719500505,-15.85872882070351
413.0475019901614,-0.02278948338925954,-3.166302910791627,-15.89135816562149
416.8693834703355,-0.0229220390909629,-3.183568420726539,-15.93932307970337
420.7266283844442,-0.02414595912238541,-3.198661290716702,-15.96970467875737
424.619563946313,-0.02357509593398658,-3.212457755615623,-16.04402967149144
428.5485203974397,-0.02250995611300046,-3.230487544449674,-16.06820207103005
432.5138310350088,-0.02268823476382708,-3.247776871987425,-16.1153345793611
436.5158322401661,-0.02241508912895877,-3.266751944189248,-16.15299522473795
440.5548635065534,-0.02491626950741985,-3.281735050997692,-16.19956272658062
444.6312674691088,-0.02287457932064743,-3.297152257955817,-16.25975426885223
448.7453899331323,-0.02206449782730977,-3.314404546667803,-16.27851747475192
452.8975799036209,-0.02421470957770052,-3.33266182122258,-16.32390130486248
457.0881896148752,-0.02387670821875081,-3.348056398325219,-16.35531133976785
461.3175745603796,-0.02337067258261128,-3.366395248077779,-16.40684529992581
465.5860935229591,-0.02345235067027422,-3.381585842185406,-16.44759094832949
469.8941086052156,-0.02473745458045586,-3.40173452158662,-16.48087438362603
474.2419852602449,-0.02280577862505618,-3.417545287001816,-16.54787731530581
478.6300923226385,-0.02275980677918336,-3.43577150866994,-16.57029170043394
483.0588020397728,-0.02541423871600485,-3.451891891275221,-16.60744106459268
487.528490103386,-0.0255327924192225,-3.469822382285627,-16.63685651000432
492.0395356814511,-0.0233782332759765,-3.485664286972834,-16.68318442291887
496.5923214503358,-0.02540823580706851,-3.504673179890736,-16.72763257210425
501.1872336272725,-0.02331548818535893,-3.522139570530853,-16.76278935842907
505.8246620031138,-0.02555977603304747,-3.539160836625476,-16.8027895483873
510.5049999754065,-0.02323603086666167,-3.557903991761585,-16.84965283295258
515.2286445817562,-0.0235658899380959,-3.576180241347148,-16.87834802844566
519.9959965335162,-0.02292495074795079,-3.594170369026875,-16.89365441857832
524.8074602497722,-0.02410387957386281,-3.610906732568449,-16.93484985271191
529.6634438916581,-0.02343272442965565,-3.628680092005994,-16.97690211476316
534.5643593969713,-0.02233920701855317,-3.647758739333109,-17.01589428862721
539.5106225151279,-0.02404960688476922,-3.666555204784121,-17.05758492774382
544.5026528424208,-0.02347948645251928,-3.683656212157162,-17.09139339820686
549.5408738576248,-0.02367038170968699,-3.70277620636287,-17.10920565753317
554.6257129579104,-0.02341032996868354,-3.721583596412143,-17.14812645903177
559.7576014951105,-0.02367327441237807,-3.739028613167322,-17.17155720487654
564.9369748123022,-0.02483855837438197,-3.753582891295888,-17.21854580973117
570.1642722807478,-0.02340865412396061,-3.774737360065626,-17.24895526457793
575.4399373371566,-0.02238268188133824,-3.793633646543009,-17.26404253422584
580.7644175213123,-0.02458604365188407,-3.81058815351329,-17.30972126688169
586.1381645140284,-0.02189790935692775,-3.831429848345042,-17.33462657371089
591.5616341754743,-0.02295909856167257,-3.849545531705068,-17.37100833892652
597.0352865838366,-0.02546220996300685,-3.86650837698701,-17.40917483325642
602.5595860743581,-0.02432440439345975,-3.885713193287323,-17.41896451560095
608.1350012787176,-0.0223570327377886,-3.905550882845005,-17.45286026232016
613.7620051647946,-0.02391973924180335,-3.923787681832374,-17.48921002813598
619.4410750767811,-0.02216434097585654,-3.942965275778852,-17.50897445902143
625.1726927756862,-0.02314897951196047,-3.960372871269089,-17.53594989826735
630.957344480193,-0.02263536806693808,-3.980278373165185,-17.55326327426987
636.7955209079162,-0.02187258835193377,-3.999492727020289,-17.58820749574258
642.6877173170194,-0.02498683367375862,-4.020020296315571,-17.62389557645199
648.6344335482388,-0.02515488161931146,-4.036563970268708,-17.64105181244901
654.6361740672747,-0.02128676059522683,-4.056830767689685,-17.67224968636275
660.6934480075957,-0.02526924067474309,-4.075764833473193,-17.69508285324923
666.8067692136219,-0.02236265090115656,-4.095278129067502,-17.73831578149515
672.9766562843175,-0.0212709268147959,-4.114402213529424,-17.74799594883186
679.2036326171843,-0.02358066980583812,-4.13253859135951,-17.76888871361795
685.4882264526614,-0.02334003275912291,-4.151267619438713,-17.78804378652168
691.8309709189363,-0.02464453909897062,-4.166179137622997,-17.82053138129668
698.2324040771712,-0.0243992137979608,-4.188984717663446,-17.85943912446093
704.6930689671467,-0.02105209442289769,-4.208957369329636,-17.87558700666555
711.2135136533287,-0.02316073687908898,-4.22950754669345,-17.88877755210117
717.7942912713615,-0.02283488606034974,-4.248498072101529,-17.89238087480314
724.4359600749898,-0.02495898834658584,-4.267475504318646,-17.93815757954634
731.1390834834173,-0.02382398092417068,-4.286822467238932,-17.94192862330263
737.9042301291007,-0.02068821840922205,-4.308995813153545,-17.97361274734894
744.7319739059889,-0.02318553936559786,-4.323987793489022,-17.97146902275155
751.6228940182052,-0.02356865346131136,-4.34473676411021,-18.0057934205103
758.5775750291837,-0.02429453282790579,-4.365625868480466,-18.02273837764245
765.5966069112562,-0.02455124778264402,-4.383614056666931,-18.03611635507525
772.6805850957021,-0.02205612672017196,-4.403367678941203,-18.05236595668775
779.8301105232586,-0.02281703350509585,-4.422897576284325,-18.07079271378376
787.0457896950985,-0.02266656016329329,-4.445854907484626,-18.0947036764256
794.3282347242813,-0.02070203520543093,-4.463073173671375,-18.08474740060755
801.678063387679,-0.02287480963136054,-4.482577960743234,-18.1116381197122
809.0958991783822,-0.02240427471101553,-4.504441975851937,-18.14973879694818
816.5823713585922,-0.02459733677793439,-4.520212448938937,-18.15304603956739
824.1381150130021,-0.02486942430285638,-4.5423479154725,-18.14628063763632
831.7637711026708,-0.0236042678043792,-4.564103697579267,-18.15590930066361
839.4599865193973,-0.02086767762067281,-4.58300915230325,-18.1700508459548
847.2274141405964,-0.02432354198538009,-4.602174275917518,-18.18612384397734
855.0667128846832,-0.02293386090431553,-4.621307446221271,-18.2046591002544
862.9785477669701,-0.02198791560946679,-4.643440729264153,-18.20023631257543
870.9635899560805,-0.02234494371976009,-4.66136443694624,-18.22955750525488
879.0225168308842,-0.02412895629714075,-4.680181287665239,-18.22040472038644
887.1560120379609,-0.02328464818079445,-4.703366909039326,-18.23621798622079
895.3647655495937,-0.02433414963918203,-4.725469071734611,-18.23729986648027
903.6494737223014,-0.02348716564980607,-4.741012424535381,-18.2369919051133
912.0108393559096,-0.02091572734521984,-4.760754383270756,-18.25761626484028
920.4495717531712,-0.02392967059177817,-4.781235872342463,-18.25454763123656
928.9663867799362,-0.02237272984309691,-4.804116843011071,-18.28796405462181
937.5620069258802,-0.02218252771465378,-4.823129086620636,-18.28148418852733
946.237161365793,-0.02074590542749347,-4.846023178338232,-18.28705452648471
954.992586021436,-0.02410647521385657,-4.861156926266266,-18.31450113832172
963.8290236239706,-0.02357087231238336,-4.88556550642352,-18.28667468126761
972.7472237769651,-0.02495472574495613,-4.90258929967896,-18.30666349721151
981.7479430199844,-0.02534109272028121,-4.924269504518373,-18.3002944761898
990.8319448927675,-0.0251751745716133,-4.943839910899277,-18.32251517939832
1000,-0.02075958139639533,-4.962844621053339,-18.30720456020669
1009.252886076684,-0.02475086246350879,-4.985270750225125,-18.28611676322973
1018.591388054117,-0.02347861841103169,-5.004042098075177,-18.32303647587868
1028.016298126473,-0.0244409309163315,-5.024209869733277,-18.28580899318102
1037.528415818013,-0.02275748508373393,-5.044923153081888,-18.3230178990913
1047.1285480509,-0.0200145040258851,-5.065437542250809,-18.29535092628991
1056.817509213658,-0.02211932246721915,-5.086101946980504,-18.30768042631563
1066.596121230258,-0.02243809671792056,-5.106624419063498,-18.31941910967818
1076.465213629835,-0.02023970746516605,-5.124001675562927,-18.29678585822032
1086.425623617066,-0.0214941238229074,-5.147541782292803,-18.29413020428819
1096.478196143185,-0.02367026143824941,-5.16497847632209,-18.30303938244104
1106.623783977666,-0.02344426406711856,-5.186703295850803,-18.28676520582816
1116.863247780561,-0.02033933308603707,-5.205264676021234,-18.299822614938
1127.197456175511,-0.02184766580959379,-5.224358761020208,-18.2930598584141
1137.627285823431,-0.02304611747044766,-5.248532707067016,-18.28215048566908
1148.153621496883,-0.02165378625828636,-5.266477193884713,-18.259148832241
1158.777356155126,-0.02054968216244915,-5.28844188824822,-18.27887784862588
1169.499391019871,-0.02439232719160973,-5.306741775118028,-18.27378041844409
1180.32063565173,-0.02618390889585428,-5.324236386284047,-18.25472521571345
1191.242008027375,-0.0229637337063321,-5.348443551098107,-18.22934322548782
1202.264434617413,-0.02397407371767885,-5.363665748961358,-18.24451574471448
1213.388850464977,-0.02470932578477327,-5.385476296259086,-18.21756015744691
1224.616199265049,-0.02511035005677779,-5.404393813699029,-18.22280771432378
1235.947433444511,-0.02303805192488167,-5.425623854351089,-18.21162974113031
1247.383514242943,-0.01965345549243717,-5.449854831121844,-18.1980949323941
1258.925411794168,-0.02488001467508653,-5.464354630748129,-18.18925560619319
1270.574105208542,-0.02667173939021921,-5.486342608705701,-18.18042565681736
1282.330582656022,-0.02213871125193876,-5.504767195517624,-18.15733710164827
1294.195841449986,-0.0210701809322553,-5.525287417922532,-18.16221375528056
1306.170888131842,-0.02384236369047407,-5.548454489234812,-18.11284063377472
1318.256738556408,-0.02200964379113877,-5.56483514138632,-18.11979078562807
1330.454417978091,-0.02252859010864569,-5.586085667540491,-18.10195940623669
1342.764961137864,-0.02335132379160338,-5.608678125588421,-18.09601724703748
1355.189412351035,-0.02123443625476078,-5.624854141525017,-18.09228587357587
1367.728825595849,-0.02313497844942922,-5.64385311131372,-18.0811528365164
1380.384264602884,-0.02129555259910723,-5.662422447068474,-18.03029735351964
1393.156802945304,-0.02405907248877742,-5.67833150421626,-18.02321859726793
1406.047524129913,-0.02297216283573801,-5.705192013123889,-18.01496959578139
1419.057521689092,-0.02454686599201677,-5.722239094914194,-17.99754644692877
1432.187899273542,-0.02543860463037902,-5.739007595443761,-17.97182932391976
1445.439770745928,-0.01921307390190449,-5.764636504866384,-17.9629911380822
1458.814260275347,-0.01636730305788345,-5.781870626341775,-17.95841556765696
1472.312502432719,-0.02079765022162529,-5.800407120672172,-17.92382777246131
1485.935642287006,-0.01787712225890015,-5.822037944809648,-17.88142555940649
1499.684835502374,-0.02118941757436101,-5.839488925109962,-17.87315991332393
1513.561248436207,-0.02038505035181328,-5.855902429763678,-17.86038194773428
1527.566058238073,-0.0223534619195549,-5.87809696579003,-17.81301194107911
1541.700452949558,-0.024015779756967,-5.899811566959714,-17.79826264073593
1555.965631605075,-0.02072999285994509,-5.916692814348861,-17.79134532498869
1570.362804333551,-0.02341377017343483,-5.934211072075697,-17.76306191780009
1584.893192461114,-0.02317457478479187,-5.951728715828329,-17.74064082857184
1599.558028614668,-0.01986764797571153,-5.975324091829176,-17.726533104473
1614.358556826487,-0.02195005345321897,-5.989363217908656,-17.68031529919816
1629.296032639721,-0.02425595313400462,-6.010547106550323,-17.66646676427361
1644.371723214932,-0.02379909328161488,-6.02748620234797,-17.65349690364215
1659.58690743756,-0.02092253038777091,-6.046924040853296,-17.61015529979949
1674.942876026438,-0.02035364085548271,-6.064876157526696,-17.59054822183805
1690.440931643263,-0.02350507094238806,-6.084903484475509,-17.58620855990952
1706.082389003124,-0.0218234202456666,-6.101265129850526,-17.52297916482709
1721.868574986006,-0.02095470590611625,-6.122680157584977,-17.5337032238514
1737.800828749376,-0.02374145010855395,-6.13962180440406,-17.4845546897642
1753.88050184176,-0.019554194054552,-6.161382316811734,-17.46616830814343
1770.108958317422,-0.01660689786075733,-6.173487083034281,-17.43824099129745
1786.48757485205,-0.01981025945753942,-6.19063535128904,-17.39703209170619
1803.01774085957,-0.0209500791522389,-6.214322666822214,-17.37821553785035
1819.700858609983,-0.02312348136268037,-6.234300317530456,-17.34281766065328
1836.538343348347,-0.01943986956931134,-6.250985887866011,-17.31723385564903
1853.531623414811,-0.02092630689685839,-6.267661157945058,-17.27356014727889
1870.682140365802,-0.02434061804736445,-6.286095051765179,-17.24857247382401
1887.991349096293,-0.01994829063086882,-6.302534276516365,-17.23179587649331
1905.460717963248,-0.01648131042637217,-6.324000644355367,-17.17606975260483
1923.091728910158,-0.02194818114621707,-6.340639266715638,-17.17702282351574
1940.885877592779,-0.01747784045988037,-6.362098547115512,-17.15314914403272
1958.844673505989,-0.02194613238712374,-6.379979561250945,-17.08852860913055
1976.969640111862,-0.02497732255558275,-6.395744910959854,-17.05791518432494
1995.262314968879,-0.01650748585402376,-6.410585416484914,-17.01372393213188
2013.72424986239,-0.02227911553796742,-6.428169860050705,-16.99465241420023
2032.357010936221,-0.02193130710801416,-6.444091631885116,-16.95635777520471
2051.162178825567,-0.01739893205803704,-6.470656707155623,-16.9117450655517
2070.141348791041,-0.02223583132299471,-6.483605910968082,-16.9096828216934
2089.296130854041,-0.01841981506013304,-6.499021366327402,-16.82396523957667
2108.628149933289,-0.02082550879863039,-6.517448096347765,-16.83029118177676
2128.139045982713,-0.01788554077994424,-6.536976927454648,-16.77399890572076
2147.830474130533,-0.01995772033780858,-6.55021816488332,-16.72927001340372
2167.704104819696,-0.0222997022599956,-6.567628621842818,-16.72804331832361
2187.761623949552,-0.02479712375001282,-6.589191607656107,-16.6809972433785
2208.004733018902,-0.02614151993057337,-6.602014517743787,-16.6172308001227
2228.435149270303,-0.02326561938944545,-6.624793724393234,-16.58436550130757
2249.054605835783,-0.0243832630074176,-6.636408682012059,-16.56277864958767
2269.864851883821,-0.02063140444641017,-6.655186208788355,-16.5206171614018
2290.867652767774,-0.01711232200780552,-6.675587652683315,-16.45621805440962
2312.064790175594,-0.02190132207169931,-6.689134931557535,-16.45258559818188
2333.458062281004,-0.02276316479539414,-6.704930541773178,-16.41973934407457
2355.049283896009,-0.02016022870484902,-6.724007725971087,-16.35025343189149
2376.840286624876,-0.01455061808832918,-6.74396248612089,-16.33447300660089
2398.83291901949,-0.0187664409190705,-6.760466605029329,-16.29604858231991
2421.029046736178,-0.02213479488771349,-6.77338814705117,-16.23454160740318
2443.430552693971,-0.02407371021636342,-6.795049079827404,-16.21688934082629
2466.039337234339,-0.01719998210709171,-6.812162057544176,-16.1536981395019
2488.85731828239,-0.01921088649595149,-6.823575308352797,-16.12727825132957
2511.886431509579,-0.01621816943863331,-6.843526679289483,-16.10415389788076
2535.128630497907,-0.01646689931407211,-6.857496155639614,-16.07655156893004
2558.585886905645,-0.01746409507819208,-6.869950882431074,-15.97776168862779
2582.260190634596,-0.01980605770884165,-6.887312472396564,-15.95232337469091
2606.153549998895,-0.01718684702614748,-6.905118148568853,-15.91284019618748
2630.267991895381,-0.01718475349727157,-6.923778328186879,-15.88893640610685
2654.605561975539,-0.01726486752523046,-6.938781793599071,-15.84795479562327
2679.168324819032,-0.01631939830101005,-6.951333118519628,-15.75855395958587
2703.958364108843,-0.01923307964795217,-6.967828892117923,-15.75274959498319
2728.977782808041,-0.02051339596798207,-6.987102723097996,-15.71320689624284
2754.228703338166,-0.01655522901267838,-7.00164002345887,-15.66698995588908
2779.713267759288,-0.0167661902896592,-7.025375684925612,-15.61617865276537
2805.433637951713,-0.02023088416625993,-7.032188590282483,-15.55887356026528
2831.391995799378,-0.01877051262395102,-7.048578405395613,-15.5358103486261
2857.590543374947,-0.01928991060466569,-7.067016020455719,-15.47271151960739
2884.031503126605,-0.01691729729215063,-7.076339327701873,-15.45486624083054
2910.717118066605,-0.02070362689792899,-7.090740944830026,-15.44173833053472
2937.64965196153,-0.01926442893504069,-7.112820123175746,-15.35111023957683
2964.831389524342,-0.01754893257199865,-7.129106749543208,-15.31637383595182
2992.264636608189,-0.01427253356123384,-7.141113111935205,-15.26285792402898
3019.951720402016,-0.01772117067769156,-7.151935465647411,-15.23033032898216
3047.894989627983,-0.01512544346787905,-7.167609316919567,-15.17080962121624
3076.096814740708,-0.01801149725731157,-7.186387186252605,-15.12694323693193
3104.559588128356,-0.01776976175686835,-7.201157974880078,-15.07516372149882
3133.285724315586,-0.01878421526985852,-7.213979971798699,-15.0257268000852
3162.277660168379,-0.01464648963209771,-7.229638497790718,-15.00243211954495
3191.537855100762,-0.01820867680712881,-7.244525806840791,-14.96014881967302
3221.068791283435,-0.01478769565209237,-7.261992012261964,-14.88943133152247
3250.872973854344,-0.01848746310314862,-7.273394107768992,-14.83176221183717
3280.952931131191,-0.01767712767416132,-7.286154509515624,-14.81532613251851
3311.311214825911,-0.01529983617337819,-7.307230068821559,-14.7853055050582
3341.950400261142,-0.02112295959921129,-7.306613193599975,-14.72811081449515
3372.873086588689,-0.01603859206156811,-7.328247022508116,-14.62810105468162
3404.081897010009,-0.01757318931581882,-7.344337462700064,-14.63093669559807
3435.579478998746,-0.01672600224796626,-7.360452778120362,-14.56354328486567
3467.368504525317,-0.01183045212891256,-7.376065836406963,-14.52360925644005
3499.451670283573,-0.01593808366381088,-7.386937217604848,-14.49621426799818
