Time (s),Channel 1 (V),Channel 2 (V)
-0.002579949141630901,-0.1995447943610005,-0.1884707449251418
-0.002579319141630902,-0.199888216224919,-0.1888116140252809
-0.002578689141630901,-0.2002316380888379,-0.1888116140252811
-0.002578059141630901,-0.2005750599527564,-0.1891524831254203
-0.002577429141630901,-0.2002316380888379,-0.1888116140252811
-0.002576799141630901,-0.1992013724970819,-0.1888116140252811
-0.002576169141630902,-0.1998882162249189,-0.1888116140252811
-0.002575539141630901,-0.1998882162249192,-0.1888116140252811
-0.002574909141630901,-0.1988579506331631,-0.1881298758250024
-0.002574279141630902,-0.1985145287692446,-0.1888116140252808
-0.002573649141630901,-0.1995447943610005,-0.1884707449251418
-0.002573019141630901,-0.199888216224919,-0.1891524831254201
-0.002572389141630901,-0.1995447943610005,-0.1884707449251418
-0.002571759141630901,-0.1995447943610005,-0.1888116140252811
-0.002571129141630901,-0.1995447943610007,-0.1888116140252811
-0.002570499141630901,-0.1998882162249192,-0.1888116140252811
-0.002569869141630901,-0.1998882162249192,-0.1891524831254204
-0.002569239141630902,-0.1998882162249192,-0.1891524831254204
-0.002568609141630901,-0.1995447943610005,-0.1891524831254204
-0.002567979141630901,-0.199888216224919,-0.1888116140252811
-0.002567349141630901,-0.1995447943610005,-0.1888116140252811
-0.002566719141630901,-0.1995447943610005,-0.1888116140252811
-0.002566089141630901,-0.1998882162249192,-0.1888116140252812
-0.002565459141630901,-0.1998882162249192,-0.1891524831254204
-0.002564829141630901,-0.1998882162249192,-0.1888116140252811
-0.002564199141630902,-0.1988579506331636,-0.1884707449251419
-0.002563569141630901,-0.1988579506331631,-0.187789006724863
-0.002562939141630901,-0.1995447943610008,-0.1881298758250024
-0.002562309141630901,-0.2002316380888379,-0.1881298758250024
-0.002561679141630901,-0.1995447943610005,-0.1884707449251418
-0.002561049141630901,-0.2002316380888376,-0.1888116140252809
-0.002560419141630901,-0.1995447943610005,-0.1884707449251418
-0.002559789141630901,-0.1995447943610005,-0.1884707449251418
-0.002559159141630902,-0.2002316380888376,-0.1884707449251418
-0.002558529141630901,-0.2002316380888379,-0.1888116140252811
-0.002557899141630901,-0.1998882162249192,-0.1884707449251418
-0.002557269141630901,-0.2002316380888379,-0.1888116140252811
-0.002556639141630901,-0.1995447943610005,-0.1884707449251418
-0.002556009141630901,-0.1995447943610004,-0.1881298758250026
-0.002555379141630901,-0.1992013724970819,-0.1884707449251418
-0.002554749141630901,-0.1988579506331631,-0.1884707449251418
-0.002554119141630902,-0.1995447943610002,-0.1884707449251418
-0.002553489141630901,-0.1995447943610005,-0.1884707449251418
-0.002552859141630901,-0.1998882162249192,-0.1888116140252811
-0.002552229141630901,-0.1988579506331631,-0.1884707449251418
-0.002551599141630901,-0.1995447943610005,-0.1881298758250024
-0.002550969141630901,-0.1992013724970819,-0.1888116140252809
-0.002550339141630901,-0.1992013724970819,-0.1884707449251418
-0.002549709141630901,-0.1995447943610005,-0.1891524831254204
-0.002549079141630902,-0.1995447943610005,-0.1891524831254204
-0.002548449141630901,-0.1992013724970819,-0.1891524831254204
-0.002547819141630901,-0.1985145287692445,-0.1884707449251418
-0.002547189141630902,-0.198857950633163,-0.1888116140252809
-0.002546559141630901,-0.1992013724970819,-0.1891524831254204
-0.002545929141630901,-0.1995447943610004,-0.1894933522255596
-0.002545299141630901,-0.1992013724970819,-0.1891524831254204
-0.002544669141630901,-0.1998882162249192,-0.1888116140252811
-0.002544039141630902,-0.1995447943610007,-0.1891524831254203
-0.002543409141630901,-0.1998882162249192,-0.1891524831254204
-0.002542779141630901,-0.1992013724970819,-0.1888116140252811
-0.002542149141630902,-0.1992013724970819,-0.1881298758250027
-0.002541519141630901,-0.1998882162249192,-0.1881298758250024
-0.002540889141630901,-0.1995447943610005,-0.1884707449251416
-0.002540259141630901,-0.1995447943610005,-0.1881298758250024
-0.002539629141630901,-0.1995447943610005,-0.1881298758250024
-0.002538999141630902,-0.1995447943610005,-0.1888116140252808
-0.002538369141630901,-0.2002316380888379,-0.1888116140252811
-0.002537739141630901,-0.1995447943610005,-0.1884707449251418
-0.002537109141630902,-0.1995447943610005,-0.1881298758250026
-0.002536479141630901,-0.1995447943610005,-0.1884707449251418
-0.002535849141630901,-0.1998882162249192,-0.1884707449251419
-0.002535219141630901,-0.1998882162249192,-0.1888116140252811
-0.002534589141630901,-0.1995447943610005,-0.1884707449251418
-0.002533959141630901,-0.1998882162249192,-0.1884707449251419
-0.002533329141630901,-0.1998882162249192,-0.1888116140252811
-0.002532699141630901,-0.1998882162249192,-0.1888116140252811
-0.002532069141630902,-0.1992013724970822,-0.1891524831254203
-0.002531439141630901,-0.1988579506331631,-0.1888116140252811
-0.002530809141630901,-0.199201372497082,-0.1881298758250026
-0.002530179141630901,-0.1995447943610005,-0.1884707449251418
-0.002529549141630901,-0.1995447943610005,-0.1884707449251418
-0.002528919141630901,-0.1988579506331633,-0.1884707449251419
-0.002528289141630901,-0.1992013724970819,-0.1888116140252811
-0.002527659141630901,-0.1995447943610005,-0.1888116140252811
-0.002527029141630902,-0.199201372497082,-0.1888116140252811
-0.002526399141630901,-0.1992013724970819,-0.1881298758250024
-0.002525769141630901,-0.1988579506331631,-0.1884707449251418
-0.002525139141630901,-0.1988579506331631,-0.1881298758250024
-0.002524509141630901,-0.1992013724970819,-0.1881298758250024
-0.002523879141630901,-0.1988579506331631,-0.1884707449251418
-0.002523249141630901,-0.1988579506331631,-0.1884707449251418
-0.002522619141630901,-0.1992013724970819,-0.1884707449251418
-0.002521989141630902,-0.1985145287692448,-0.1884707449251418
-0.002521359141630901,-0.1985145287692445,-0.1884707449251418
-0.002520729141630901,-0.1988579506331631,-0.1884707449251418
-0.002520099141630901,-0.1995447943610005,-0.1884707449251418
-0.002519469141630901,-0.1995447943610005,-0.1884707449251418
-0.002518839141630901,-0.1995447943610004,-0.1881298758250026
-0.002518209141630901,-0.1992013724970819,-0.1884707449251418
-0.002517579141630901,-0.1995447943610005,-0.1891524831254204
-0.002516949141630902,-0.1995447943610005,-0.1888116140252812
-0.002516319141630901,-0.1995447943610005,-0.1888116140252811
-0.002515689141630901,-0.1998882162249192,-0.1891524831254204
-0.002515059141630901,-0.1992013724970822,-0.1888116140252812
-0.002514429141630901,-0.1992013724970819,-0.1884707449251418
-0.002513799141630901,-0.199201372497082,-0.1888116140252812
-0.002513169141630901,-0.1995447943610005,-0.1891524831254204
