Time (s),Channel 1 (V),Channel 2 (V)
-0.002580119824390244,-0.2002316380888379,-0.0701891671767861
-0.002579489824390244,-0.1998882162249194,-0.0698482980766469
-0.002578859824390244,-0.1995447943610005,-0.0701891671767861
-0.002578229824390244,-0.199201372497082,-0.07087090537706466
-0.002577599824390244,-0.1995447943610005,-0.07053003627692545
-0.002576969824390244,-0.1995447943610005,-0.0701891671767861
-0.002576339824390244,-0.199888216224919,-0.0701891671767861
-0.002575709824390244,-0.1998882162249192,-0.0701891671767861
-0.002575079824390244,-0.1992013724970819,-0.07053003627692545
-0.002574449824390244,-0.1988579506331633,-0.07053003627692545
-0.002573819824390244,-0.1995447943610005,-0.0701891671767861
-0.002573189824390244,-0.2002316380888376,-0.07053003627692545
-0.002572559824390244,-0.1995447943610005,-0.07053003627692545
-0.002571929824390244,-0.1998882162249192,-0.07087090537706481
-0.002571299824390244,-0.2002316380888376,-0.0705300362769256
-0.002570669824390244,-0.1995447943610005,-0.07087090537706481
-0.002570039824390244,-0.1998882162249192,-0.07087090537706481
-0.002569409824390244,-0.2005750599527563,-0.07087090537706481
-0.002568779824390244,-0.2002316380888379,-0.07087090537706481
-0.002568149824390244,-0.1992013724970816,-0.07087090537706496
-0.002567519824390244,-0.1985145287692445,-0.07121177447720416
-0.002566889824390244,-0.1988579506331631,-0.07121177447720416
-0.002566259824390244,-0.1988579506331633,-0.07121177447720431
-0.002565629824390244,-0.1992013724970819,-0.07155264357734351
-0.002564999824390244,-0.1995447943610005,-0.07121177447720416
-0.002564369824390244,-0.1988579506331634,-0.07155264357734335
-0.002563739824390244,-0.1981711069053257,-0.07189351267748287
-0.002563109824390244,-0.1985145287692448,-0.07189351267748287
-0.002562479824390244,-0.1992013724970819,-0.07189351267748287
-0.002561849824390244,-0.1995447943610005,-0.07189351267748287
-0.002561219824390244,-0.199888216224919,-0.07155264357734351
-0.002560589824390244,-0.1995447943610005,-0.07155264357734351
-0.002559959824390244,-0.1988579506331631,-0.07155264357734351
-0.002559329824390244,-0.1995447943610002,-0.07189351267748272
-0.002558699824390244,-0.1998882162249192,-0.07223438177762222
-0.002558069824390244,-0.1995447943610005,-0.07257525087776157
-0.002557439824390244,-0.1998882162249192,-0.07189351267748287
-0.002556809824390244,-0.1995447943610005,-0.07189351267748287
-0.002556179824390244,-0.199888216224919,-0.07223438177762222
-0.002555549824390244,-0.1995447943610005,-0.07223438177762222
-0.002554919824390244,-0.1992013724970819,-0.07257525087776157
-0.002554289824390244,-0.1992013724970819,-0.07223438177762237
-0.002553659824390244,-0.1992013724970819,-0.07257525087776157
-0.002553029824390244,-0.1995447943610005,-0.07291611997790093
-0.002552399824390244,-0.1988579506331631,-0.07325698907804028
-0.002551769824390244,-0.1985145287692445,-0.07325698907804028
-0.002551139824390244,-0.1985145287692445,-0.07291611997790108
-0.002550509824390244,-0.1985145287692445,-0.07325698907804028
-0.002549879824390244,-0.1998882162249192,-0.07257525087776157
