Time (s),Channel 1 (V),Channel 2 (V)
-0.00258004206405694,-0.1992013724970819,-0.153020358510649
-0.00257941206405694,-0.1998882162249189,-0.153020358510649
-0.00257878206405694,-0.1992013724970819,-0.1526794894105096
-0.00257815206405694,-0.1992013724970816,-0.1523386203103704
-0.00257752206405694,-0.1985145287692445,-0.1526794894105096
-0.00257689206405694,-0.1995447943610005,-0.1523386203103703
-0.00257626206405694,-0.1995447943610005,-0.1526794894105095
-0.00257563206405694,-0.1992013724970819,-0.1526794894105096
-0.00257500206405694,-0.1988579506331631,-0.1523386203103703
-0.00257437206405694,-0.1988579506331631,-0.1523386203103703
-0.00257374206405694,-0.1992013724970819,-0.153020358510649
-0.00257311206405694,-0.1995447943610005,-0.1526794894105096
-0.00257248206405694,-0.1995447943610005,-0.1526794894105096
-0.00257185206405694,-0.1988579506331631,-0.1526794894105096
-0.00257122206405694,-0.1992013724970819,-0.1523386203103706
-0.00257059206405694,-0.1992013724970819,-0.153020358510649
-0.00256996206405694,-0.2005750599527566,-0.1533612276107884
-0.00256933206405694,-0.2002316380888381,-0.1537020967109275
-0.00256870206405694,-0.1998882162249192,-0.1533612276107884
-0.00256807206405694,-0.199888216224919,-0.1530203585106492
-0.00256744206405694,-0.1995447943610005,-0.1533612276107884
-0.00256681206405694,-0.1992013724970819,-0.1533612276107884
-0.00256618206405694,-0.1988579506331633,-0.1526794894105098
-0.00256555206405694,-0.1992013724970819,-0.153020358510649
-0.00256492206405694,-0.1992013724970819,-0.153020358510649
-0.00256429206405694,-0.1998882162249189,-0.1533612276107882
-0.00256366206405694,-0.1998882162249192,-0.1537020967109277
-0.00256303206405694,-0.1995447943610007,-0.1540429658110669
-0.00256240206405694,-0.1998882162249192,-0.1537020967109277
-0.00256177206405694,-0.1995447943610005,-0.154042965811067
-0.00256114206405694,-0.1995447943610007,-0.1533612276107884
-0.00256051206405694,-0.1998882162249192,-0.1533612276107884
-0.00255988206405694,-0.1995447943610005,-0.1526794894105096
-0.00255925206405694,-0.199201372497082,-0.1530203585106488
-0.00255862206405694,-0.1998882162249192,-0.1533612276107884
-0.00255799206405694,-0.1992013724970819,-0.153020358510649
-0.00255736206405694,-0.1995447943610005,-0.153020358510649
-0.00255673206405694,-0.1995447943610005,-0.153020358510649
-0.00255610206405694,-0.199888216224919,-0.1533612276107884
-0.00255547206405694,-0.1995447943610005,-0.1533612276107884
-0.00255484206405694,-0.1992013724970819,-0.1533612276107884
-0.00255421206405694,-0.1992013724970819,-0.1537020967109275
-0.00255358206405694,-0.1998882162249192,-0.1537020967109277
-0.00255295206405694,-0.1995447943610005,-0.1533612276107884
-0.00255232206405694,-0.1992013724970819,-0.153020358510649
-0.00255169206405694,-0.1992013724970819,-0.1537020967109277
-0.00255106206405694,-0.1988579506331634,-0.1533612276107884
-0.00255043206405694,-0.1995447943610005,-0.1533612276107884
-0.00254980206405694,-0.1988579506331631,-0.153020358510649
-0.00254917206405694,-0.1992013724970817,-0.1533612276107882
-0.00254854206405694,-0.1992013724970819,-0.1533612276107884
-0.00254791206405694,-0.1995447943610005,-0.1533612276107884
-0.00254728206405694,-0.1995447943610005,-0.1537020967109275
-0.00254665206405694,-0.1992013724970819,-0.153020358510649
-0.00254602206405694,-0.1988579506331633,-0.1533612276107884
-0.00254539206405694,-0.1992013724970819,-0.1533612276107884
-0.00254476206405694,-0.1995447943610005,-0.154042965811067
-0.00254413206405694,-0.1995447943610005,-0.1533612276107887
-0.00254350206405694,-0.2002316380888379,-0.1537020967109277
-0.00254287206405694,-0.1998882162249192,-0.154042965811067
-0.00254224206405694,-0.1995447943610007,-0.1537020967109279
-0.00254161206405694,-0.1995447943610005,-0.1533612276107884
-0.00254098206405694,-0.1992013724970823,-0.1533612276107887
-0.00254035206405694,-0.2002316380888379,-0.154042965811067
-0.00253972206405694,-0.1995447943610005,-0.1537020967109277
-0.00253909206405694,-0.199201372497082,-0.1530203585106493
-0.00253846206405694,-0.1998882162249192,-0.1537020967109277
-0.00253783206405694,-0.1992013724970819,-0.1533612276107884
-0.00253720206405694,-0.1998882162249189,-0.1533612276107884
-0.00253657206405694,-0.2009184818166753,-0.1537020967109277
-0.00253594206405694,-0.2002316380888376,-0.1537020967109277
-0.00253531206405694,-0.1995447943610005,-0.1537020967109277
-0.00253468206405694,-0.1995447943610005,-0.1537020967109277
-0.00253405206405694,-0.1995447943610007,-0.1537020967109277
-0.00253342206405694,-0.1998882162249192,-0.1537020967109277
-0.00253279206405694,-0.1995447943610005,-0.1533612276107884
-0.00253216206405694,-0.199888216224919,-0.1530203585106492
-0.00253153206405694,-0.2002316380888379,-0.1537020967109277
-0.00253090206405694,-0.1995447943610005,-0.1540429658110666
-0.00253027206405694,-0.1995447943610005,-0.153020358510649
