100,-0.01363553777024729,-0.08639908059392704,-0.02944630857318487
100.9252886076684,-0.01328726148114545,-0.0865009991976881,-0.02920486724391935
101.8591388054117,-0.01340011035206057,-0.08679149007353547,-0.02978932472069573
102.8016298126473,-0.01345732604880904,-0.08694783245319872,-0.02890994715640716
103.7528415818013,-0.01352581237182048,-0.08664577998259239,-0.03193643929981249
104.71285480509,-0.01328028422313777,-0.0866353837545295,-0.03028041906006251
105.6817509213658,-0.01332032628423546,-0.08659795952671243,-0.02990108745059317
106.6596121230258,-0.01331019297393115,-0.08656412562342572,-0.03076123820851961
107.6465213629835,-0.01337711542097721,-0.0867084040976296,-0.03156579796130643
108.6425623617066,-0.01335148801203152,-0.08673097637519821,-0.03197662586381966
109.6478196143185,-0.01349440265670207,-0.08679200245819524,-0.03255435677413843
110.6623783977666,-0.01342812130546824,-0.08688436126326404,-0.03219406999224361
111.6863247780561,-0.01360463081416822,-0.08703022561475071,-0.03376357219480042
112.719745617551,-0.01349813337077733,-0.08677507571112369,-0.03326560371255027
113.7627285823431,-0.01381020293898603,-0.08651597098235493,-0.03197626201509252
114.8153621496883,-0.0137039772876989,-0.086257649898447,-0.03399319573644277
115.8777356155126,-0.01347012996710821,-0.08673094643486713,-0.03428632522946606
116.9499391019871,-0.01371022799245422,-0.08640987948993503,-0.03532294697856742
118.032063565173,-0.01377199430831973,-0.08648825392277604,-0.03343336497488281
119.1242008027375,-0.01351493207268024,-0.08658502208075557,-0.03550268340705998
120.2264434617413,-0.01372158153523531,-0.08648788209549037,-0.03517142800293982
121.3388850464977,-0.01334606474686877,-0.08664474866152722,-0.03736027865542724
122.4616199265049,-0.01334239392761476,-0.08665569316395998,-0.03649611678945064
123.5947433444511,-0.01338550639540531,-0.08641046674018393,-0.03611621864047976
124.7383514242943,-0.01348164085564652,-0.08642901595405884,-0.03602110958235016
125.8925411794167,-0.01342882044764409,-0.08650737923071326,-0.0386658178155983
127.0574105208542,-0.01360442311542047,-0.08646701924348268,-0.03825484912580635
128.2330582656022,-0.01354921062256034,-0.08646788497250758,-0.03825974178866431
129.4195841449986,-0.01333482851427499,-0.08666079019393835,-0.03822477967679561
130.6170888131842,-0.01356326349051575,-0.08657873868210558,-0.03718534561921771
131.8256738556407,-0.01329255655505386,-0.08682215538221849,-0.03824567441449744
133.0454417978092,-0.01334245006354552,-0.08668844727504707,-0.04004121522619997
